header.seq,header.frame_id,inputTime,pose.position.x,pose.position.y,pose.position.z,pose.orientation.w,pose.orientation.x,pose.orientation.y,pose.orientation.z
2179,1,36.3,1.00276829983660e-05,-0.0010089617,0.1357847451,3.27978476908188e-05,-0.7089456426,0.7052631238,-2.97791042588801e-05
2180,1,36.3166666667,9.55102883407080e-06,-0.001000137,0.1265791539,3.11662129849303e-05,-0.70893867,0.705270133,-2.81950596530129e-05
2181,1,36.3333333333,9.08609680755657e-06,-0.0009910654,0.1175908365,2.95722323337191e-05,-0.7089317726,0.7052770663,-2.66485887037700e-05
2182,1,36.35,8.63272516706746e-06,-0.0009817597,0.1088197212,2.80140137739218e-05,-0.7089249515,0.7052839228,-2.51377272307620e-05
2183,1,36.3666666667,8.19075102530675e-06,-0.0009722329,0.1002655483,2.64900675903922e-05,-0.7089182075,0.7052907017,-2.36609266169080e-05
2184,1,36.3833333333,7.76001070846715e-06,-0.0009624974,0.0919278771,2.49992502972145e-05,-0.7089115413,0.7052974022,-2.22169961358671e-05
2185,1,36.4,7.34034004661905e-06,-0.0009525654,0.0838060927,2.35407116418729e-05,-0.7089049535,0.7053040238,-2.08050483860997e-05
2186,1,36.4166666667,6.93157461317122e-06,-0.000942449,0.0758994135,2.21138451753433e-05,-0.7088984445,0.705310566,-1.94244483902098e-05
2187,1,36.4333333333,6.53354992064980e-06,-0.0009321599,0.0682068972,2.07182427638441e-05,-0.7088920147,0.7053170285,-1.80747667463398e-05
2188,1,36.45,6.14610157950890e-06,-0.0009217096,0.0607274484,1.93536532722142e-05,-0.7088856644,0.705323411,-1.67557370688743e-05
2189,1,36.4666666667,5.76906542611141e-06,-0.0009111092,0.0534598244,1.80199455243214e-05,-0.7088793937,0.7053297134,-1.54672178270612e-05
2190,1,36.4833333333,5.40227762542230e-06,-0.0009003698,0.0464026423,1.67170755405983e-05,-0.7088732026,0.7053359356,-1.42091585821287e-05
2191,1,36.5,5.04557475335488e-06,-0.000889502,0.039554385,1.54450579660361e-05,-0.7088670911,0.7053420778,-1.29815705341089e-05
2192,1,36.5166666667,4.69879386311661e-06,-0.0008785163,0.0329134075,1.42039415319780e-05,-0.7088610591,0.7053481399,-1.17845012177260e-05
2193,1,36.5333333333,4.36177253932629e-06,-0.0008674229,0.026477943,1.29937883405391e-05,-0.7088551064,0.7053541223,-1.06180131306429e-05
2194,1,36.55,4.03434894312629e-06,-0.0008562315,0.0202461094,1.18146567199707e-05,-0.7088492326,0.7053600253,-9.48216603524976e-06
2195,1,36.5666666667,3.71636185100162e-06,-0.000844952,0.0142159143,1.06665873706122e-05,-0.7088434374,0.7053658491,-8.37700264605308e-06
2196,1,36.5833333333,3.40765068954317e-06,-0.0008335937,0.0083852616,9.54959250340375e-06,-0.7088377204,0.7053715943,-7.30253739631773e-06
2197,1,36.6,3.10805556796150e-06,-0.0008221657,0.0027519567,8.46364766428869e-06,-0.7088320811,0.7053772613,-6.25874796874706e-06
2198,1,36.6166666667,2.81741730976888e-06,-0.0008106769,-0.0026862877,7.40868593690398e-06,-0.7088265188,0.7053828507,-5.24556927416366e-06
2199,1,36.6333333333,2.53557748470272e-06,-0.0007991358,-0.0079318464,6.38459422169919e-06,-0.7088210331,0.7053883632,-4.26288956764644e-06
2200,1,36.65,2.26237844166407e-06,-0.0007875508,-0.0129871765,5.39121130037983e-06,-0.7088156233,0.7053937994,-3.31054840265845e-06
2201,1,36.6666666667,1.99766334318417e-06,-0.0007759298,-0.0178548117,4.42832740916905e-06,-0.7088102885,0.70539916,-2.38833613906787e-06
2202,1,36.6833333333,1.74127620171538e-06,-0.0007642808,-0.0225373579,3.49568506223337e-06,-0.7088050281,0.7054044458,-1.49599473930662e-06
2203,1,36.7,1.49306191785838e-06,-0.0007526112,-0.0270374879,2.59298088697033e-06,-0.7087998412,0.7054096576,-6.33219607121869e-07
2204,1,36.7166666667,1.25286632049113e-06,-0.0007409284,-0.0313579364,1.71986825389762e-06,-0.7087947271,0.7054147963,2.00337754369054e-07
2205,1,36.7333333333,1.02053620864844e-06,-0.0007292392,-0.0355014961,8.75960505937240e-07,-0.7087896847,0.7054198628,1.00506646597487e-06
2206,1,36.75,7.95919394912392e-07,-0.0007175505,-0.0394710123,6.08346140712109e-08,-0.7087847132,0.705424858,1.78139255498497e-06
2207,1,36.7666666667,5.78864750009029e-07,-0.0007058689,-0.0432693788,-7.25964891684489e-07,-0.7087798117,0.7054297829,2.52977495266409e-06
2208,1,36.7833333333,3.69222248264875e-07,-0.0006942005,-0.0468995336,-1.48492184627026e-06,-0.7087749791,0.7054346384,3.25070134048479e-06
2209,1,36.8,1.66843013552357e-07,-0.0006825515,-0.0503644548,-2.21654433863922e-06,-0.7087702144,0.7054394256,3.94468395849792e-06
2210,1,36.8166666667,-2.84206346554725e-08,-0.0006709275,-0.0536671563,-2.92136065729773e-06,-0.7087655166,0.7054441455,4.61225546995800e-06
2211,1,36.8333333333,-2.16715135496265e-07,-0.0006593343,-0.0568106837,-3.59991536666211e-06,-0.7087608847,0.7054487992,5.25396495835766e-06
2212,1,36.85,-3.98185641557653e-07,-0.0006477771,-0.0597981111,-4.25276557239006e-06,-0.7087563175,0.7054533878,5.87037411723768e-06
2213,1,36.8666666667,-5.72975974683688e-07,-0.0006362611,-0.0626325367,-4.88047742021659e-06,-0.7087518139,0.7054579124,6.46205367804439e-06
2214,1,36.8833333333,-7.41228583060427e-07,-0.0006247911,-0.0653170794,-5.48362285969188e-06,-0.7087473729,0.7054623741,7.02958010896079e-06
2215,1,36.9,-9.03084499859781e-07,-0.000613372,-0.0678548754,-6.06277669356415e-06,-0.7087429934,0.705466774,7.57353260600399e-06
2216,1,36.9166666667,-1.05868330368536e-06,-0.0006020081,-0.0702490748,-6.61851392424467e-06,-0.7087386741,0.7054711133,8.09449038779012e-06
2217,1,36.9333333333,-1.20816308102879e-06,-0.0005907038,-0.0725028383,-7.15140740041274e-06,-0.708734414,0.7054753931,8.59303029749288e-06
2218,1,36.95,-1.35166039090859e-06,-0.0005794632,-0.0746193337,-7.66202576036939e-06,-0.7087302119,0.7054796146,9.06972470843433e-06
2219,1,36.9666666667,-1.48931023182832e-06,-0.0005682903,-0.0766017336,-8.15093166307439e-06,-0.7087260666,0.705483779,9.52513972447247e-06
2220,1,36.9833333333,-1.62124601115539e-06,-0.0005571887,-0.0784532118,-8.61868029406062e-06,-0.708721977,0.7054878873,9.95983366141686e-06
2221,1,37,-1.74759951699079e-06,-0.000546162,-0.0801769405,-9.06581812966925e-06,-0.7087179418,0.7054919409,1.03743557928735e-05
2222,1,37.0166666667,-1.86850089256993e-06,-0.0005352137,-0.081776088,-9.49288194087080e-06,-0.70871396,0.7054959409,1.07692453413818e-05
2223,1,37.0333333333,-1.98407861320752e-06,-0.0005243469,-0.0832538158,-9.90039801650998e-06,-0.7087100304,0.7054998884,1.11450306940007e-05
2224,1,37.05,-2.09445946577477e-06,-0.0005135647,-0.0846132758,-1.02888815847939e-05,-0.7087061518,0.7055037847,1.15022288207930e-05
2225,1,37.0666666667,-2.19976853067590e-06,-0.00050287,-0.0858576085,-1.06588364118084e-05,-0.708702323,0.7055076308,1.18413448741516e-05
2226,1,37.0833333333,-2.30012916627295e-06,-0.0004922655,-0.0869899401,-1.10107545558586e-05,-0.7086985428,0.7055114281,1.21628719473258e-05
2227,1,37.1,-2.39566299569210e-06,-0.0004817539,-0.0880133806,-1.13451162569052e-05,-0.7086948102,0.7055151775,1.24672909712527e-05
2228,1,37.1166666667,-2.48648989593145e-06,-0.0004713376,-0.0889310215,-1.16623899416438e-05,-0.7086911239,0.7055188804,1.27550707293754e-05
2229,1,37.1333333333,-2.57272798917961e-06,-0.000461019,-0.0897459339,-1.19630323258210e-05,-0.7086874828,0.7055225378,1.30266679714238e-05
2230,1,37.15,-2.65449363624746e-06,-0.0004508001,-0.0904611663,-1.22474885963422e-05,-0.7086838858,0.7055261509,1.32825276088389e-05
2231,1,37.1666666667,-2.73190143200842e-06,-0.0004406831,-0.0910797432,-1.25161926576433e-05,-0.7086803318,0.7055297208,1.35230829754991e-05
2232,1,37.1833333333,-2.80506420273926e-06,-0.0004306698,-0.0916046628,-1.27695674281499e-05,-0.7086768196,0.7055332487,1.37487561391103e-05
2233,1,37.2,-2.87409300525163e-06,-0.0004207622,-0.0920388957,-1.30080251738821e-05,-0.7086733482,0.7055367356,1.39599582504250e-05
2234,1,37.2166666667,-2.93909712770360e-06,-0.0004109618,-0.0923853832,-1.32319678680991e-05,-0.7086699163,0.7055401826,1.41570899186891e-05
2235,1,37.2333333333,-3.00018409198093e-06,-0.0004012702,-0.0926470357,-1.34417875672846e-05,-0.708666523,0.7055435909,1.43405416032463e-05
2236,1,37.25,-3.05745965754023e-06,-0.0003916889,-0.0928267315,-1.36378667949315e-05,-0.7086631673,0.7055469616,1.45106940128952e-05
2237,1,37.2666666667,-3.11102782660833e-06,-0.0003822192,-0.0929273151,-1.38205789263600e-05,-0.7086598479,0.7055502956,1.46679185055211e-05
2238,1,37.2833333333,-3.16099085063665e-06,-0.0003728623,-0.0929515963,-1.39902885682842e-05,-0.7086565639,0.705553594,1.48125774824575e-05
2239,1,37.3,-3.20744923791208e-06,-0.0003636194,-0.0929023488,-1.41473519287669e-05,-0.7086533143,0.7055568579,1.49450247723932e-05
2240,1,37.3166666667,-3.25050176223076e-06,-0.0003544916,-0.0927823092,-1.42921171739218e-05,-0.708650098,0.7055600883,1.50656060009906e-05
2241,1,37.3333333333,-3.29024547254720e-06,-0.0003454796,-0.0925941757,-1.44249247681160e-05,-0.7086469141,0.7055632861,1.51746589437878e-05
2242,1,37.35,-3.32677570351463e-06,-0.0003365845,-0.0923406076,-1.45461077960453e-05,-0.7086437615,0.7055664524,1.52725138599735e-05
2243,1,37.3666666667,-3.36018608683788e-06,-0.0003278069,-0.0920242239,-1.46559922652695e-05,-0.7086406394,0.7055695882,1.53594938057992e-05
2244,1,37.3833333333,-3.39056856336553e-06,-0.0003191476,-0.0916476028,-1.47548973883922e-05,-0.7086375467,0.7055726943,1.54359149270037e-05
2245,1,37.4,-3.41801339585254e-06,-0.000310607,-0.091213281,-1.48431358449376e-05,-0.7086344826,0.7055757717,1.55020867297812e-05
2246,1,37.4166666667,-3.44260918233089e-06,-0.0003021857,-0.0907237525,-1.49210140227205e-05,-0.708631446,0.7055788214,1.55583123309073e-05
2247,1,37.4333333333,-3.46444287002878e-06,-0.0002938842,-0.0901814685,-1.49888322394948e-05,-0.7086284362,0.7055818442,1.56048886873356e-05
2248,1,37.45,-3.48359976978406e-06,-0.0002857027,-0.0895888367,-1.50468849456774e-05,-0.7086254522,0.7055848411,1.56421068060938e-05
2249,1,37.4666666667,-3.50016357090222e-06,-0.0002776415,-0.0889482205,-1.50954609089402e-05,-0.7086224933,0.7055878128,1.56702519357252e-05
2250,1,37.4833333333,-3.51421635641188e-06,-0.0002697009,-0.0882619388,-1.51348433821883e-05,-0.7086195584,0.7055907602,1.56896037400818e-05
2251,1,37.5,-3.52583861867676e-06,-0.000261881,-0.0875322658,-1.51653102558939e-05,-0.7086166469,0.7055936842,1.57004364560126e-05
2252,1,37.5166666667,-3.53510927532554e-06,-0.0002541818,-0.0867614301,-1.51871341959158e-05,-0.708613758,0.7055965856,1.57030190364477e-05
2253,1,37.5333333333,-3.54210568546363e-06,-0.0002466033,-0.0859516147,-1.52005827684467e-05,-0.7086108907,0.705599465,1.56976152798897e-05
2254,1,37.55,-3.54690366613443e-06,-0.0002391455,-0.085104957,-1.52059185532584e-05,-0.7086080445,0.7056023234,1.56844839477736e-05
2255,1,37.5666666667,-3.54957750900052e-06,-0.0002318083,-0.0842235482,-1.52033992464480e-05,-0.7086052184,0.7056051615,1.56638788710625e-05
2256,1,37.5833333333,-3.55019999721775e-06,-0.0002245914,-0.0833094333,-1.51932777540149e-05,-0.7086024119,0.70560798,1.56360490471953e-05
2257,1,37.6,-3.54884242247767e-06,-0.0002174947,-0.0823646111,-1.51758022772095e-05,-0.7085996241,0.7056107795,1.56012387287692e-05
2258,1,37.6166666667,-3.54557460219515e-06,-0.0002105178,-0.081391034,-1.51512163908348e-05,-0.7085968545,0.7056135609,1.55596875049326e-05
2259,1,37.6333333333,-3.54046489682017e-06,-0.0002036605,-0.080390608,-1.51197591155943e-05,-0.7085941022,0.7056163248,1.55116303763786e-05
2260,1,37.65,-3.53358022725482e-06,-0.0001969222,-0.0793651929,-1.50816649851762e-05,-0.7085913667,0.7056190718,1.54572978250629e-05
2261,1,37.6666666667,-3.52498609235784e-06,-0.0001903027,-0.0783166021,-1.50371641089840e-05,-0.7085886474,0.7056218026,1.53969158793703e-05
2262,1,37.6833333333,-3.51474658652045e-06,-0.0001838013,-0.0772466028,-1.49864822311396e-05,-0.7085859435,0.7056245178,1.53307061755475e-05
2263,1,37.7,-3.50292441729809e-06,-0.0001774176,-0.0761569164,-1.49298407865618e-05,-0.7085832546,0.705627218,1.52588860158774e-05
2264,1,37.7166666667,-3.48958092308445e-06,-0.000171151,-0.0750492183,-1.48674569545197e-05,-0.70858058,0.7056299039,1.51816684243147e-05
2265,1,37.7333333333,-3.47477609081505e-06,-0.0001650009,-0.0739251382,-1.47995437100399e-05,-0.7085779191,0.7056325758,1.50992622001622e-05
2266,1,37.75,-3.45856857368762e-06,-0.0001589666,-0.0727862606,-1.47263098739336e-05,-0.7085752715,0.7056352345,1.50118719698335e-05
2267,1,37.7666666667,-3.44101570888882e-06,-0.0001530475,-0.0716341247,-1.46479601614201e-05,-0.7085726365,0.7056378805,1.49196982373972e-05
2268,1,37.7833333333,-3.42217353531691e-06,-0.0001472429,-0.070470225,-1.45646952297339e-05,-0.7085700137,0.7056405141,1.48229374340917e-05
2269,1,37.8,-3.40209681129049e-06,-0.0001415519,-0.0692960114,-1.44767117248975e-05,-0.7085674026,0.7056431361,1.47217819670777e-05
2270,1,37.8166666667,-3.38083903223373e-06,-0.0001359738,-0.0681128898,-1.43842023280130e-05,-0.7085648027,0.7056457468,1.46164202674360e-05
2271,1,37.8333333333,-3.35845244832965e-06,-0.0001305077,-0.0669222223,-1.42873558010803e-05,-0.7085622135,0.7056483467,1.45070368376784e-05
2272,1,37.85,-3.33498808213394e-06,-0.0001251529,-0.0657253277,-1.41863570323778e-05,-0.7085596345,0.7056509363,1.43938122989472e-05
2273,1,37.8666666667,-3.31049574614126e-06,-0.0001199084,-0.0645234818,-1.40813870815787e-05,-0.7085570655,0.7056535159,1.42769234378813e-05
2274,1,37.8833333333,-3.28502406029693e-06,-0.0001147733,-0.0633179181,-1.39726232246895e-05,-0.7085545058,0.7056560861,1.41565432531574e-05
2275,1,37.9,-3.25862046944772e-06,-0.0001097468,-0.0621098279,-1.38602389987393e-05,-0.7085519552,0.7056586472,1.40328410018362e-05
2276,1,37.9166666667,-3.23133126072525e-06,-0.0001048277,-0.0609003613,-1.37444042461966e-05,-0.7085494133,0.7056611996,1.39059822455544e-05
2277,1,37.9333333333,-3.20320158085589e-06,-0.0001000153,-0.0596906272,-1.36252851592515e-05,-0.7085468796,0.7056637436,1.37761288964370e-05
2278,1,37.95,-3.17427545339147e-06,-9.53083761677816e-05,-0.0584816942,-1.35030443239550e-05,-0.7085443538,0.7056662797,1.36434392627199e-05
2279,1,37.9666666667,-3.14459579585599e-06,-9.07060234716770e-05,-0.057274591,-1.33778407640717e-05,-0.7085418356,0.7056688082,1.35080680941819e-05
2280,1,37.9833333333,-3.11420443680342e-06,-8.62071717907639e-05,-0.0560703067,-1.32498299846611e-05,-0.7085393247,0.7056713293,1.33701666273463e-05
2281,1,38,-3.08314213278164e-06,-8.18107618237578e-05,-0.0548697921,-1.31191640153981e-05,-0.7085368207,0.7056738435,1.32298826303941e-05
2282,1,38.0166666667,-3.05144858519822e-06,-7.75157170216104e-05,-0.0536739594,-1.29859914537102e-05,-0.7085343233,0.705676351,1.30873604476610e-05
2283,1,38.0333333333,-3.01916245708410e-06,-7.33209446677494e-05,-0.0524836835,-1.28504575075219e-05,-0.7085318323,0.7056788521,1.29427410438950e-05
2284,1,38.05,-2.98632138975148e-06,-6.92253369298216e-05,-0.0512998021,-1.27127040376494e-05,-0.7085293473,0.7056813471,1.27961620481791e-05
2285,1,38.0666666667,-2.95296201934202e-06,-6.52277718835580e-05,-0.0501231168,-1.25728695999320e-05,-0.7085268681,0.7056838363,1.26477577974111e-05
2286,1,38.0833333333,-2.91911999326211e-06,-6.13271145093661e-05,-0.0489543933,-1.24310894869906e-05,-0.7085243946,0.7056863198,1.24976593794144e-05
2287,1,38.1,-2.88482998650251e-06,-5.75222176622363e-05,-0.0477943623,-1.22874957696741e-05,-0.7085219263,0.705688798,1.23459946756055e-05
2288,1,38.1166666667,-2.85012571783944e-06,-5.38119230155359e-05,-0.04664372,-1.21422173378908e-05,-0.7085194631,0.7056912711,1.21928884035066e-05
2289,1,38.1333333333,-2.81503996591369e-06,-5.01950619792480e-05,-0.045503129,-1.19953799413814e-05,-0.7085170048,0.7056937393,1.20384621585316e-05
2290,1,38.15,-2.77960458518590e-06,-4.66704565931966e-05,-0.0443732185,-1.18471062300016e-05,-0.7085145511,0.7056962027,1.18828344554829e-05
2291,1,38.1666666667,-2.74385052176578e-06,-4.32369203957853e-05,-0.0432545854,-1.16975157935319e-05,-0.7085121019,0.7056986617,1.17261207697546e-05
2292,1,38.1833333333,-2.70780782911272e-06,-3.98932592687615e-05,-0.0421477948,-1.15467252013020e-05,-0.7085096571,0.7057011163,1.15684335779666e-05
2293,1,38.2,-2.67150568360628e-06,-3.66382722585029e-05,-0.0410533807,-1.13948480413540e-05,-0.7085072163,0.7057035668,1.14098823983168e-05
2294,1,38.2166666667,-2.63497239998462e-06,-3.34707523743112e-05,-0.0399718465,-1.12419949593213e-05,-0.7085047794,0.7057060133,1.12505738305072e-05
2295,1,38.2333333333,-2.59823544664938e-06,-3.03894873641804e-05,-0.038903666,-1.10882736968923e-05,-0.7085023464,0.705708456,1.10906115954061e-05
2296,1,38.25,-2.56132146083516e-06,-2.73932604684981e-05,-0.0378492837,-1.09337891300739e-05,-0.708499917,0.7057108951,1.09300965742565e-05
2297,1,38.2666666667,-2.52425626364235e-06,-2.44808511521205e-05,-0.0368091159,-1.07786433071458e-05,-0.7084974911,0.7057133305,1.07691268475712e-05
2298,1,38.2833333333,-2.48706487493246e-06,-2.16510358152536e-05,-0.035783551,-1.06229354862623e-05,-0.7084950686,0.7057157626,1.06077977338047e-05
2299,1,38.3,-2.44977152808415e-06,-1.89025884835578e-05,-0.0347729504,-1.04667621728713e-05,-0.7084926493,0.7057181914,1.04462018276705e-05
2300,1,38.3166666667,-2.41239968460933e-06,-1.62342814778832e-05,-0.0337776489,-1.03102171569215e-05,-0.7084902331,0.705720617,1.02844290381587e-05
2301,1,38.3333333333,-2.37497204862843e-06,-1.36448860640308e-05,-0.032797956,-1.01533915497879e-05,-0.70848782,0.7057230396,1.01225666263777e-05
2302,1,38.35,-2.33751058120388e-06,-1.11331730829246e-05,-0.0318341557,-9.99637382104899e-06,-0.7084854099,0.7057254592,9.96069924311736e-06
2303,1,38.3666666667,-2.30003651453123e-06,-8.69791356156884e-06,-0.030886508,-9.83924983506922e-06,-0.7084830025,0.705727876,9.79890896621729e-06
2304,1,38.3833333333,-2.26257036598707e-06,-6.33787930515600e-06,-0.0299552488,-9.68210288738049e-06,-0.708480598,0.7057302899,9.63727533778437e-06
2305,1,38.4,-2.22513195203304e-06,-4.05184347067973e-06,-0.0290405913,-9.52501374104471e-06,-0.7084781961,0.7057327012,9.47587540111265e-06
2306,1,38.4166666667,-2.18774040197586e-06,-1.83858112240027e-06,-0.028142726,-9.36806066276906e-06,-0.7084757968,0.7057351098,9.31478373756465e-06
2307,1,38.4333333333,-2.15041417158263e-06,3.03130230499930e-07,-0.027261822,-9.21131945892644e-06,-0.7084734,0.7057375158,9.15407250329109e-06
2308,1,38.45,-2.11317105655092e-06,2.37451011374013e-06,-0.0263980269,-9.05486351156057e-06,-0.7084710058,0.7057399194,8.99381146573956e-06
2309,1,38.4666666667,-2.07602820583366e-06,4.37677458492222e-06,-0.0255514683,-8.89876381421178e-06,-0.7084686139,0.7057423205,8.83406804013833e-06
2310,1,38.4833333333,-2.03900213481818e-06,6.31113574735317e-06,-0.0247222537,-8.74308900769125e-06,-0.7084662245,0.7057447192,8.67490732584999e-06
2311,1,38.5,-2.00210873835935e-06,8.17880128040038e-06,-0.0239104714,-8.58790541583527e-06,-0.7084638373,0.7057471155,8.51639214258352e-06
2312,1,38.5166666667,-1.96536330366659e-06,9.98097398607753e-06,-0.0231161913,-8.43327708114631e-06,-0.7084614525,0.7057495095,8.35858306656584e-06
2313,1,38.5333333333,-1.92878052304459e-06,1.17188513515649e-05,-0.0223394652,-8.27926580040086e-06,-0.7084590699,0.7057519013,8.20153846661654e-06
2314,1,38.55,-1.89237450648760e-06,1.33936251273731e-05,-0.0215803279,-8.12593116023633e-06,-0.7084566895,0.7057542907,8.04531454012786e-06
2315,1,38.5666666667,-1.85615879412743e-06,1.50064809208659e-05,-0.0208387971,-7.97333057265960e-06,-0.7084543114,0.705756678,7.88996534899637e-06
2316,1,38.5833333333,-1.82014636853484e-06,1.65585978048604e-05,-0.0201148747,-7.82151931051102e-06,-0.7084519354,0.705759063,7.73554285548941e-06
2317,1,38.6,-1.78434966687454e-06,1.80511479410302e-05,-0.0194085467,-7.67055054290219e-06,-0.7084495616,0.7057614459,7.58209695803439e-06
2318,1,38.6166666667,-1.74878059291350e-06,1.94852962178410e-05,-0.0187197846,-7.52047537062352e-06,-0.70844719,0.7057638266,7.42967552692140e-06
2319,1,38.6333333333,-1.71345052888292e-06,2.08621999027495e-05,-0.0180485452,-7.37134286149723e-06,-0.7084448204,0.7057662051,7.27832443994939e-06
2320,1,38.65,-1.67837034719386e-06,2.21830083084052e-05,-0.0173947716,-7.22320008569456e-06,-0.708442453,0.7057685815,7.12808761799747e-06
2321,1,38.6666666667,-1.64355042200669e-06,2.34488624725941e-05,-0.0167583937,-7.07609215097052e-06,-0.7084400878,0.7057709557,6.97900706054512e-06
2322,1,38.6833333333,-1.60900064065432e-06,2.46608948516694e-05,-0.0161393286,-6.93006223788821e-06,-0.7084377246,0.7057733278,6.83112288107459e-06
2323,1,38.7,-1.57473041491960e-06,2.58202290272162e-05,-0.0155374813,-6.78515163495366e-06,-0.7084353636,0.7057756977,6.68447334242141e-06
2324,1,38.7166666667,-1.54074869216679e-06,2.69279794257014e-05,-0.0149527451,-6.64139977368932e-06,-0.7084330047,0.7057780655,6.53909489201787e-06
2325,1,38.7333333333,-1.50706396632748e-06,2.79852510508615e-05,-0.0143850022,-6.49884426363672e-06,-0.708430648,0.7057804311,6.39502219704168e-06
2326,1,38.75,-1.47368428874107e-06,2.89931392285849e-05,-0.0138341244,-6.35752092730321e-06,-0.7084282934,0.7057827945,6.25228817943706e-06
2327,1,38.7666666667,-1.44061727885024e-06,2.99527293640486e-05,-0.0132999731,-6.21746383499423e-06,-0.7084259409,0.7057851558,6.11092405084998e-06
2328,1,38.7833333333,-1.40787013475166e-06,3.08650967108684e-05,-0.0127824002,-6.07870533951108e-06,-0.7084235907,0.7057875149,5.97095934746933e-06
2329,1,38.8,-1.37544964360197e-06,3.17313061520289e-05,-0.0122812485,-5.94127611080509e-06,-0.7084212426,0.7057898717,5.83242196467580e-06
2330,1,38.8166666667,-1.34336219187955e-06,3.25524119923577e-05,-0.0117963521,-5.80520517046267e-06,-0.7084188967,0.7057922264,5.69533819160569e-06
2331,1,38.8333333333,-1.31161377550226e-06,3.33294577623117e-05,-0.0113275371,-5.67051992611951e-06,-0.708416553,0.7057945787,5.55973274549883e-06
2332,1,38.85,-1.28021000980176e-06,3.40634760328476e-05,-0.0108746216,-5.53724620569344e-06,-0.7084142116,0.7057969289,5.42562880593590e-06
2333,1,38.8666666667,-1.24915613935471e-06,3.47554882411465e-05,-0.0104374164,-5.40540829144943e-06,-0.7084118724,0.7057992767,5.29304804892564e-06
2334,1,38.8833333333,-1.21845704767110e-06,3.54065045269679e-05,-0.0100157257,-5.27502895393874e-06,-0.7084095355,0.7058016222,5.16201068076799e-06
2335,1,38.9,-1.18811726674020e-06,3.60175235794101e-05,-0.0096093471,-5.14612948574243e-06,-0.7084072009,0.7058039655,5.03253547175668e-06
2336,1,38.9166666667,-1.15814098643450e-06,3.65895324938516e-05,-0.0092180722,-5.01872973507251e-06,-0.7084048687,0.7058063063,4.90463978963963e-06
2337,1,38.9333333333,-1.12853206377222e-06,3.71235066388571e-05,-0.0088416869,-4.89284813913828e-06,-0.7084025388,0.7058086448,4.77833963290255e-06
2338,1,38.95,-1.09929403203887e-06,3.76204095328264e-05,-0.0084799719,-4.76850175731970e-06,-0.7084002112,0.7058109808,4.65364966382461e-06
2339,1,38.9666666667,-1.07043010976838e-06,3.80811927301704e-05,-0.0081327033,-4.64570630413762e-06,-0.7083978861,0.7058133145,4.53058324128564e-06
2340,1,38.9833333333,-1.04194320958430e-06,3.85067957167984e-05,-0.0077996523,-4.52447618197828e-06,-0.7083955635,0.7058156456,4.40915245334705e-06
2341,1,39,-1.01383594690165e-06,3.88981458147045e-05,-0.0074805864,-4.40482451358065e-06,-0.7083932433,0.7058179743,4.28936814958069e-06
2342,1,39.0166666667,-9.86110648489993e-07,3.92561580954384e-05,-0.0071752692,-4.28676317425550e-06,-0.7083909256,0.7058203004,4.17123997314767e-06
2343,1,39.0333333333,-9.58769360898074e-07,3.95817353022533e-05,-0.0068834608,-4.17030282391362e-06,-0.7083886104,0.705822624,4.05477639253916e-06
2344,1,39.05,-9.31813858741036e-07,3.98757677807196e-05,-0.0066049183,-4.05545293878494e-06,-0.7083862978,0.7058249451,3.93998473307255e-06
2345,1,39.0666666667,-9.05245652850795e-07,4.01391334175998e-05,-0.0063393962,-3.94222184281439e-06,-0.7083839878,0.7058272635,3.82687120813782e-06
2346,1,39.0833333333,-8.79065998290041e-07,4.03726975877770e-05,-0.0060866464,-3.83061673881770e-06,-0.7083816804,0.7058295792,3.71544095008889e-06
2347,1,39.1,-8.53275902230610e-07,4.05773131090351e-05,-0.0058464187,-3.72064373936344e-06,-0.7083793756,0.7058318923,3.60569804080048e-06
2348,1,39.1166666667,-8.27876131697141e-07,4.07538202044878e-05,-0.0056184612,-3.61230789727740e-06,-0.7083770735,0.7058342027,3.49764554197310e-06
2349,1,39.1333333333,-8.02867221176578e-07,4.09030464724563e-05,-0.0054025203,-3.50561323587073e-06,-0.7083747742,0.7058365103,3.39128552506987e-06
2350,1,39.15,-7.78249480094285e-07,4.10258068635980e-05,-0.0051983413,-3.40056277885088e-06,-0.7083724775,0.7058388152,3.28661910090462e-06
2351,1,39.1666666667,-7.54023000157651e-07,4.11229036650881e-05,-0.0050056684,-3.29715857984633e-06,-0.7083701837,0.7058411173,3.18364644893812e-06
2352,1,39.1833333333,-7.30187662567789e-07,4.11951264916605e-05,-0.0048242451,-3.19540175166727e-06,-0.7083678926,0.7058434165,3.08236684614416e-06
2353,1,39.2,-7.06743145100404e-07,4.12432522833140e-05,-0.0046538146,-3.09529249518182e-06,-0.7083656044,0.7058457129,2.98277869554627e-06
2354,1,39.2166666667,-6.83688929056724e-07,4.12680453094933e-05,-0.0044941196,-2.99683012778643e-06,-0.708363319,0.7058480064,2.88487955444486e-06
2355,1,39.2333333333,-6.61024306085113e-07,4.12702571795549e-05,-0.0043449029,-2.90001311155293e-06,-0.7083610366,0.705850297,2.78866616222501e-06
2356,1,39.25,-6.38748384874235e-07,4.12506268593308e-05,-0.0042059077,-2.80483908105826e-06,-0.7083587571,0.7058525847,2.69413446773318e-06
2357,1,39.2666666667,-6.16860097719006e-07,4.12098806936042e-05,-0.0040768774,-2.71130487074110e-06,-0.7083564805,0.7058548693,2.60127965636378e-06
