posetime,poseset,x,y,z,qx,qy,qz,qw,twistime,twistset,vx,vy,vz
1458160386.481874406,4,0.00200651,0.147234,1.00879,-0.999581,8.24452e-05,-0.000678102,0.0175857,1458160386.481877482,4,-0.0023859,-0.33632,-0.0100786
1458160386.498869011,4,0.00153541,0.142774,1.00882,-0.999818,0.000297964,-0.000740016,0.0179468,1458160386.498872698,4,-0.00473459,-0.324184,-0.00919856
1458160386.515282416,4,0.0014031,0.137691,1.00936,-0.999894,-5.48801e-06,-0.00108644,0.0178227,1458160386.515285707,4,-0.00523609,-0.316078,-0.00573562
1458160386.532086889,4,0.000140578,0.132678,1.00998,-0.999222,-0.00100535,-0.00200929,0.0181251,1458160386.532090650,4,-0.0114978,-0.30822,-0.00204181
1458160386.548825225,4,0.00153209,0.127912,1.01027,-0.999631,-0.00103431,-0.0017678,0.0181394,1458160386.548829142,4,-0.00386574,-0.29966,-0.00018942
1458160386.565426726,4,0.00123264,0.123569,1.00979,-1.00018,-0.00133067,-0.000721531,0.0178636,1458160386.565430436,4,-0.0052226,-0.289727,-0.0023932
1458160386.582647323,4,0.00183276,0.119636,1.01023,-1.00056,-0.000543827,-0.00114783,0.0170946,1458160386.582662148,4,-0.00190094,-0.278285,0.000229216
1458160386.599212610,4,0.00232978,0.114535,1.00955,-1.00095,-0.000896523,-0.000814003,0.0169558,1458160386.599217790,4,0.000751449,-0.273758,-0.00299384
1458160386.615579267,4,0.00123691,0.108881,1.01001,-1.00083,-0.00103393,-1.89085e-05,0.0155681,1458160386.615583851,4,-0.00486066,-0.272526,-0.000300661
1458160386.632345537,4,0.00140446,0.104189,1.01002,-1.00104,-0.000910057,-3.44623e-05,0.0152841,1458160386.632350215,4,-0.00376376,-0.266659,6.4908e-06
1458160386.648988791,4,0.00166538,0.0995403,1.0095,-1.00113,-0.00139495,-0.000334112,0.0151637,1458160386.648993344,4,-0.00223013,-0.261145,-0.00243562
1458160386.665612243,4,0.00178062,0.0949172,1.01013,-1.00117,-0.00064183,-0.000341251,0.01505,1458160386.665616575,4,-0.00150635,-0.256001,0.00109917
1458160386.682305771,4,0.00206298,0.0897762,1.01022,-1.00153,-0.000955405,-0.000674085,0.0157087,1458160386.682311598,4,4.35685e-05,-0.254125,0.00172762
1458160386.699236757,4,0.00160109,0.0849068,1.0112,-1.00086,-0.00127257,-0.000671831,0.0160507,1458160386.699242306,4,-0.00228885,-0.25106,0.00688183
1458160386.715935048,4,0.00113535,0.08071,1.01037,-1.00018,-9.41002e-05,-0.000620711,0.0161936,1458160386.715940580,4,-0.00453846,-0.24505,0.0025209
1458160386.732410629,4,0.000896097,0.0763035,1.0106,-1.00111,0.000155693,-0.00066029,0.0162614,1458160386.732415530,4,-0.00552354,-0.240562,0.00375482
1458160386.749264207,4,0.00132418,0.0731985,1.01072,-1.00068,-6.97832e-05,-0.00155145,0.0150911,1458160386.749269720,4,-0.00303907,-0.229969,0.00434233
1458160386.765900801,4,0.0015199,0.0700842,1.01103,-1.00077,0.000894046,-0.00175485,0.0157199,1458160386.765905692,4,-0.00184827,-0.220075,0.00588666
1458160386.782531431,4,0.000998562,0.0669986,1.01074,-1.00131,0.000994362,-0.00109872,0.0155533,1458160386.782536160,4,-0.004383,-0.210767,0.00423005
1458160386.799028953,4,0.00122642,0.0636486,1.01082,-1.00135,0.00128882,-0.00155025,0.0153154,1458160386.799034062,4,-0.00296352,-0.20349,0.00460114
1458160386.816483678,4,0.00117732,0.0604559,1.00999,-1.00088,0.00202617,-0.00125387,0.0149786,1458160386.816492609,4,-0.00302164,-0.195988,0.000227974
1458160386.832390299,4,0.000906862,0.0574922,1.01,-1.00138,0.00152552,-0.000811077,0.0154888,1458160386.832395244,4,-0.00420979,-0.187992,0.000333753
1458160386.848912446,4,0.00141556,0.0531365,1.00936,-1.0008,0.000918062,-0.00102681,0.0152443,1458160386.848916807,4,-0.00134835,-0.187715,-0.00286778
1458160386.865932431,4,0.00116419,0.050719,1.00909,-1.00073,0.000169512,-0.000926115,0.0156697,1458160386.865937197,4,-0.00250626,-0.177815,-0.0040411
1458160386.882256117,4,0.000911578,0.0471806,1.00884,-1.00023,0.000430231,8.3631e-05,0.0156688,1458160386.882260333,4,-0.00361901,-0.17432,-0.00502982
1458160386.898893999,4,0.00117626,0.0435211,1.0085,-0.999709,0.00120549,0.000581367,0.0157018,1458160386.898897961,4,-0.0020301,-0.17196,-0.00649038
1458160386.915577932,4,0.00153041,0.0403062,1.0082,-1.00021,0.000873586,0.000674918,0.0154861,1458160386.915582128,4,-4.95275e-05,-0.167595,-0.00762988
1458160386.932109415,4,0.0013958,0.0372511,1.00867,-1.00048,0.000538642,0.000958737,0.0150221,1458160386.932113125,4,-0.000662875,-0.16295,-0.00477026
1458160386.948804952,4,0.00111236,0.0340293,1.00861,-1.00043,0.000114315,0.00123142,0.01497,1458160386.948808481,4,-0.00201441,-0.159566,-0.00477644
1458160386.965344950,4,0.00116471,0.0312444,1.00879,-0.999956,6.12107e-05,0.00101518,0.0145949,1458160386.965348413,4,-0.00158662,-0.154392,-0.00351978
1458160386.982205161,4,0.0010645,0.0276592,1.0092,-0.99961,-0.000241886,0.000468807,0.0145612,1458160386.982208693,4,-0.00195894,-0.153751,-0.00116152
1458160386.999685803,4,0.000758746,0.0248285,1.00926,-1.00006,-0.000899632,0.000328917,0.0147152,1458160386.999692049,4,-0.00336804,-0.149477,-0.000672348
1458160387.015527640,4,0.000739179,0.0227226,1.00926,-0.999709,-0.000555616,0.000187924,0.0147076,1458160387.015532097,4,-0.00324791,-0.142028,-0.000545572
1458160387.032238986,4,0.00126838,0.0199634,1.00938,-1.00008,6.59544e-05,-0.000446229,0.0143911,1458160387.032243016,4,-0.000316772,-0.138422,0.000228363
1458160387.048867527,4,0.000490157,0.0175927,1.00941,-1.00015,0.000126907,-0.000647756,0.013698,1458160387.048871616,4,-0.00421594,-0.133298,0.000436145
1458160387.065628831,4,-8.10053e-05,0.0148731,1.00867,-1.00032,-0.00104468,-0.000345691,0.0134199,1458160387.065636107,4,-0.00688107,-0.130334,-0.003239
1458160387.082304428,4,-0.00014088,0.0122264,1.00931,-0.999824,-0.00133478,-0.00017871,0.0141211,1458160387.082308537,4,-0.00680383,-0.127446,0.000249715
1458160387.099142018,4,-0.00064845,0.00985986,1.00948,-1.00018,-0.000648112,-0.000247403,0.0138851,1458160387.099147901,4,-0.00901371,-0.123381,0.0012371
1458160387.115656977,4,-0.000229476,0.00843725,1.01027,-0.998799,-0.00036106,-0.00129956,0.0129985,1458160387.115662756,4,-0.00637015,-0.114974,0.00532701
1458160387.132227247,4,-0.000375848,0.00625468,1.0105,-0.998068,0.000421152,-0.000914349,0.0126111,1458160387.132233149,4,-0.00672942,-0.111008,0.00631482
1458160387.149167690,4,-0.000280042,0.00454962,1.00958,-0.997506,7.04951e-05,-9.57736e-06,0.0129129,1458160387.149171526,4,-0.00582544,-0.105021,0.00141949
1458160387.165509650,4,-0.000389876,0.00228586,1.00992,-0.997724,-0.000491865,-0.000346531,0.013778,1458160387.165515827,4,-0.00600902,-0.102388,0.00314585
1458160387.183063713,4,-0.000259112,0.000303221,1.01007,-0.998405,-0.000681538,-0.000635276,0.013311,1458160387.183071934,4,-0.00494472,-0.0986038,0.00384015
1458160387.198764167,4,-0.000269576,-0.00218809,1.01016,-0.998835,-0.000341834,-0.000293897,0.0126678,1458160387.198768154,4,-0.00464966,-0.0979205,0.00418052
1458160387.215740074,4,0.000443192,-0.00381281,1.00938,-0.999282,-0.000636776,-0.00122115,0.0123975,1458160387.215744250,4,-0.000655368,-0.0929434,1.93029e-05
1458160387.232093918,4,0.00100475,-0.00489886,1.00883,-0.999067,-0.000255238,-0.000693449,0.0118581,1458160387.232097781,4,0.00238605,-0.0857162,-0.0027534
1458160387.248887196,4,0.00059239,-0.00688554,1.00931,-0.998826,-0.000385368,0.0003139,0.0116297,1458160387.248891367,4,0.000295703,-0.0835649,-0.000174102
1458160387.265489770,4,-3.0765e-07,-0.00797558,1.00921,-0.999004,-0.000262727,-0.000457872,0.011133,1458160387.265493708,4,-0.00263535,-0.0771851,-0.000636935
1458160387.282609854,4,-9.90193e-05,-0.00964133,1.00892,-0.999534,-0.000227572,-0.000922847,0.0102521,1458160387.282617121,4,-0.00290798,-0.074183,-0.00208272
1458160387.299498425,4,0.000335747,-0.0106017,1.00865,-1.00045,0.000895718,-0.000914408,0.0100938,1458160387.299504437,4,-0.000435511,-0.0679592,-0.00333351
1458160387.315648270,4,0.000531676,-0.0123109,1.00778,-1.00067,0.00112132,-0.00177788,0.00981608,1458160387.315654824,4,0.000702849,-0.066026,-0.00762478
1458160387.332212246,4,0.00117576,-0.0133302,1.00844,-0.999413,0.000816016,-0.00173941,0.00881045,1458160387.332216722,4,0.00408277,-0.0608833,-0.00384039
1458160387.348942952,4,0.000909816,-0.0151926,1.00891,-0.999317,0.000625874,-0.00151454,0.00855505,1458160387.348949416,4,0.00264147,-0.0604817,-0.00119575
1458160387.366030600,4,0.000443682,-0.0168624,1.00869,-0.998865,0.000453845,-0.00102051,0.00889275,1458160387.366034833,4,0.000227034,-0.0592765,-0.00223413
1458160387.382476181,4,0.000799523,-0.0181955,1.00984,-0.999696,-0.000322622,-0.000599765,0.00812741,1458160387.382482479,4,0.00212499,-0.056636,0.0038052
1458160387.399063783,4,0.000816432,-0.0189654,1.0095,-1.00038,0.000358188,-0.000437953,0.00812427,1458160387.399070148,4,0.00219698,-0.051395,0.00192539
1458160387.415634958,4,0.00153861,-0.0200978,1.0086,-0.999985,0.000450107,5.65999e-05,0.00826191,1458160387.415641133,4,0.00587339,-0.0484594,-0.00271992
1458160387.432363732,4,0.00157255,-0.021423,1.00766,-1.00029,0.00107012,-0.000113077,0.00853083,1458160387.432370201,4,0.00585048,-0.046791,-0.00734582
1458160387.449400777,4,0.00168075,-0.0224049,1.00701,-1.00072,0.00123082,1.58167e-05,0.00901104,1458160387.449408745,4,0.00619711,-0.0436552,-0.0103005
1458160387.465995762,4,0.000761982,-0.0241374,1.00628,-1.0001,0.000630622,0.000440043,0.00901649,1458160387.466000727,4,0.00125153,-0.0446531,-0.0135328
1458160387.482573758,4,0.00106957,-0.0250775,1.00622,-1.00029,0.000931584,0.000775905,0.00860986,1458160387.482578649,4,0.00280069,-0.0417618,-0.0131906
1458160387.499098888,4,0.00173082,-0.0257042,1.00647,-1.00002,0.00139087,0.000287679,0.00867033,1458160387.499103356,4,0.00608968,-0.0375319,-0.0112366
1458160387.516332758,4,0.00221705,-0.0257858,1.00719,-0.999847,0.00130684,-0.000162172,0.00878775,1458160387.516340310,4,0.00832841,-0.0308595,-0.00690999
1458160387.532249384,4,0.00271587,-0.0266454,1.00744,-1.00054,0.000833288,-0.000627552,0.0087364,1458160387.532254024,4,0.0105207,-0.0286508,-0.00520162
1458160387.548859625,4,0.00196827,-0.0275739,1.00755,-0.999799,0.00107533,0.000480386,0.00805199,1458160387.548864079,4,0.006211,-0.0270508,-0.00428174
1458160387.565629973,4,0.00181047,-0.0280437,1.00783,-1.00018,0.00162838,0.000660914,0.00770766,1458160387.565634189,4,0.00509973,-0.0233449,-0.00253342
1458160387.582797342,4,0.00188123,-0.0285827,1.0084,-0.999317,0.00157343,0.000898392,0.00753212,1458160387.582801708,4,0.00519935,-0.0203072,0.000655115
1458160387.598950058,4,0.00211028,-0.0284831,1.00828,-0.99952,0.00127056,0.00139467,0.00740318,1458160387.598953853,4,0.00609903,-0.0143063,0.000169086
1458160387.615920155,4,0.00108802,-0.0294283,1.00901,-0.999256,0.000409741,0.0015057,0.00726764,1458160387.615926297,4,0.000537615,-0.0140853,0.00402426
1458160387.632043375,4,0.00175966,-0.0292158,1.00938,-0.999063,0.000298805,0.000760268,0.00630846,1458160387.632046985,4,0.00389864,-0.00810893,0.00586646
1458160387.648881212,4,0.00119449,-0.0298885,1.0087,-0.998556,0.000125045,0.00103243,0.00625504,1458160387.648886033,4,0.000771767,-0.00709232,0.00221529
1458160387.665179524,4,0.00100892,-0.030162,1.009,-0.999205,-0.000833541,0.00137373,0.00574471,1458160387.665182388,4,-0.000274196,-0.00422929,0.00374574
1458160387.681872205,4,0.00167005,-0.0308518,1.00877,-0.998814,-0.00105544,0.00134614,0.00593433,1458160387.681875147,4,0.00306762,-0.00378747,0.00249307
1458160387.698437642,4,0.000950181,-0.0315961,1.00883,-0.998417,-0.000990027,0.00162228,0.0057406,1458160387.698440369,4,-0.000814873,-0.00380506,0.00274705
1458160387.715224681,4,0.0011486,-0.0325779,1.00838,-0.99937,-0.00120842,0.00194236,0.00434697,1458160387.715227307,4,0.000179611,-0.00517258,0.000377929
1458160387.731761753,4,0.00122106,-0.0338899,1.0087,-1.00004,-0.00191199,0.0023331,0.0041712,1458160387.731764364,4,0.000488128,-0.00832951,0.00208153
1458160387.748382608,4,0.000552014,-0.0341087,1.00996,-0.99961,-0.000731643,0.00247048,0.00360339,1458160387.748385164,4,-0.00301568,-0.00587267,0.0084807
1458160387.765114476,4,0.000590719,-0.0343872,1.01048,-0.999335,-0.000503898,0.00298186,0.00330582,1458160387.765116992,4,-0.0027335,-0.00393382,0.0108296
1458160387.781718231,4,0.000630611,-0.0339662,1.01048,-0.999327,2.57696e-06,0.00295022,0.00377522,1458160387.781720710,4,-0.00245099,0.00136263,0.0103891
1458160387.798873490,4,0.00092382,-0.0341832,1.01093,-0.998562,-0.000890445,0.00333823,0.00405309,1458160387.798877975,4,-0.000875862,0.00304419,0.0122511
1458160387.815584969,4,0.000759875,-0.0348525,1.01093,-0.998212,-0.000721666,0.00221551,0.00431894,1458160387.815589529,4,-0.00170866,0.00219888,0.0116883
1458160387.832350777,4,0.000832622,-0.0349608,1.01103,-0.999255,-0.00087803,0.0023332,0.00442895,1458160387.832355302,4,-0.00128809,0.0041543,0.0116542
1458160387.848954022,4,0.000339714,-0.0344649,1.01053,-1.00036,-0.000169779,0.001888,0.00435966,1458160387.848958512,4,-0.00378149,0.00899644,0.0085376
1458160387.865621689,4,0.000484535,-0.0349401,1.01024,-1.00055,-0.000193154,0.00170102,0.00454392,1458160387.865626319,4,-0.00289121,0.00853781,0.00659969
1458160387.883103508,4,7.89239e-05,-0.0357293,1.01015,-1.00026,-0.00063199,0.00169172,0.00377809,1458160387.883110104,4,-0.00485472,0.0063703,0.00579453
1458160387.899128917,4,0.000599265,-0.0358451,1.01026,-1.00056,5.30739e-05,0.002135,0.00325894,1458160387.899133692,4,-0.0019789,0.00764162,0.0059927
1458160387.916164499,4,0.00131378,-0.0365781,1.01032,-1.00046,0.00127101,0.00184911,0.00285464,1458160387.916169073,4,0.00177226,0.00559238,0.00594396
1458160387.932375383,4,0.000905992,-0.0364684,1.00991,-1.00069,0.00116866,0.0018123,0.00347598,1458160387.932379476,4,-0.000393034,0.00784582,0.0035035
1458160387.949095027,4,0.000133066,-0.0369852,1.01034,-1.00062,0.000264983,0.00125544,0.00333005,1458160387.949099396,4,-0.00433638,0.00670531,0.00542025
1458160387.965549807,4,0.000121614,-0.0375459,1.01085,-1.00037,0.000252225,0.000287456,0.00283074,1458160387.965554286,4,-0.00420028,0.00529073,0.00769187
1458160387.982416712,4,6.3156e-05,-0.0376367,1.01123,-1.00049,-0.000287451,0.000383929,0.00283924,1458160387.982420766,4,-0.00430275,0.00626801,0.009211
1458160387.999015905,4,-0.000671901,-0.0373953,1.01138,-0.999933,-0.000803948,-0.000211045,0.0023221,1458160387.999020165,4,-0.00786239,0.00881938,0.00940714
1458160388.015624348,4,-0.000708328,-0.0371323,1.01151,-0.999206,0.000115946,-0.000221739,0.00223482,1458160388.015628562,4,-0.00767465,0.0112908,0.00956449
1458160388.032129806,4,9.14927e-05,-0.0372421,1.01144,-0.999434,-0.000251351,-0.000222289,0.0026245,1458160388.032134034,4,-0.00319731,0.0116587,0.00863754
1458160388.049379205,4,-0.000261409,-0.0379649,1.01074,-0.999478,-0.00039656,-0.000283923,0.00236591,1458160388.049385619,4,-0.00481581,0.00879151,0.00450731
1458160388.065898665,4,-0.000154002,-0.0375135,1.01077,-0.999473,-0.000330862,-0.000629423,0.00180365,1458160388.065904220,4,-0.00399968,0.0119904,0.00427784
1458160388.082519023,4,0.000777176,-0.0369727,1.01011,-0.999916,-0.00157228,-0.000902874,0.00177067,1458160388.082525520,4,0.00100854,0.0154353,0.000556528
1458160388.099087185,4,0.000730019,-0.0363153,1.01049,-0.999961,-0.00134981,-0.000949551,0.0016149,1458160388.099093261,4,0.000782675,0.0192521,0.00233206
1458160388.115549163,4,0.000399481,-0.0353583,1.01108,-0.999983,-0.0013467,-1.36965e-05,0.00121285,1458160388.115554930,4,-0.000889882,0.024358,0.00506461
1458160388.132260860,4,0.00047217,-0.0347591,1.01004,-0.999883,-0.00132074,0.000573117,0.00060627,1458160388.132267286,4,-0.000424456,0.0273226,-0.000647588
1458160388.148880984,4,5.70858e-05,-0.0338566,1.00999,-1.00045,-0.00162381,-0.000714762,-0.000122651,1458160388.148887359,4,-0.00248086,0.0316264,-0.00101497
1458160388.165570858,4,-0.000586741,-0.0347584,1.00927,-1.00049,-0.00163548,-0.000640864,0.00023675,1458160388.165576923,4,-0.00561891,0.0264039,-0.00481048
1458160388.182264456,4,-0.000553352,-0.0355127,1.00956,-1.00041,-0.00196476,-0.000809044,0.000973409,1458160388.182272747,4,-0.00514431,0.0220833,-0.00321326
1458160388.199305288,4,-0.000207556,-0.0359061,1.00926,-1.00033,-0.00108991,-0.00110099,0.000510344,1458160388.199313432,4,-0.00308052,0.0197263,-0.00477525
1458160388.216275506,4,-2.42039e-05,-0.0362604,1.0082,-1.00079,-0.0015192,-0.00101087,0.000797337,1458160388.216280970,4,-0.00193649,0.0176114,-0.0100677
1458160388.232511206,4,0.000125699,-0.0355505,1.00774,-1.00029,-0.00138486,-0.000909103,0.000727419,1458160388.232518693,4,-0.00101226,0.0209863,-0.0120749
1458160388.249123666,4,0.000194826,-0.0344796,1.00802,-1.00029,-0.00174402,-0.000540928,0.000935976,1458160388.249128762,4,-0.00054312,0.0260074,-0.0102022
1458160388.265859943,4,0.000396539,-0.0344786,1.00795,-0.999826,-0.00131772,-0.000281345,0.00125891,1458160388.265867112,4,0.000583307,0.0252644,-0.0101637
1458160388.282444563,4,-0.000454156,-0.0341106,1.00825,-0.999968,-0.00184702,0.000148831,0.00185986,1458160388.282451317,4,-0.00373653,0.0263729,-0.00819369
1458160388.299010471,4,-0.000595581,-0.0334066,1.00856,-1.00035,-0.00210046,0.000206953,0.00253264,1458160388.299016494,4,-0.0042319,0.0290962,-0.00622995
1458160388.315573051,4,-0.000554767,-0.0331969,1.00843,-1.00028,-0.00140054,0.000556247,0.00229453,1458160388.315579198,4,-0.00376676,0.0291041,-0.00662253
1458160388.332195940,4,-0.00103935,-0.0330579,1.00935,-1.00074,-0.000725711,0.000280282,0.00176243,1458160388.332202161,4,-0.00601125,0.0286913,-0.00159439
1458160388.348848991,4,-0.000708033,-0.0332696,1.00899,-1.00132,-0.00146672,0.000607175,0.00101398,1458160388.348853069,4,-0.00396921,0.0264383,-0.00335357
1458160388.365533351,4,0.000492609,-0.0326876,1.00876,-0.999971,-0.0010692,0.00120411,0.00113867,1458160388.365539702,4,0.00244343,0.0283029,-0.00438681
1458160388.382379948,4,-0.000305477,-0.0320977,1.0082,-1.00028,0.000181693,0.00131353,0.000530444,1458160388.382386752,4,-0.00167148,0.0300737,-0.00702764
1458160388.399291953,4,-0.000639349,-0.0325101,1.00843,-1.00054,-0.000231968,0.00176994,0.0010566,1458160388.399299073,4,-0.00323103,0.0265822,-0.00550165
1458160388.415719110,4,-0.000653506,-0.0324262,1.0083,-1.0002,0.000378515,0.0013455,0.00105707,1458160388.415724050,4,-0.00308209,0.0257367,-0.00587779
1458160388.433061621,4,-0.000895929,-0.0318096,1.00854,-0.999769,0.000667048,0.00143212,0.00099237,1458160388.433068260,4,-0.00410747,0.0276169,-0.00429931
1458160388.449050346,4,-0.000586449,-0.0314291,1.00747,-1.00048,0.000828798,0.000675227,0.000461562,1458160388.449054771,4,-0.00225705,0.0281683,-0.00954928
1458160388.465739609,4,-0.0008307,-0.0310649,1.00768,-1.00049,0.0011816,0.000513478,0.000614715,1458160388.465743801,4,-0.00332281,0.0285643,-0.00796104
1458160388.482300750,4,-0.000412709,-0.030442,1.00814,-1.0013,0.0015415,2.02018e-05,0.000711945,1458160388.482305088,4,-0.000947394,0.0302359,-0.0051963
1458160388.499174358,4,-0.000533442,-0.0302272,1.00807,-1.00052,0.00139009,-0.000862126,0.00101896,1458160388.499178930,4,-0.00143604,0.0296891,-0.00520411
1458160388.515641023,4,-0.000233521,-0.0296869,1.0086,-1.00035,0.00125514,-0.000615652,0.001254,1458160388.515645500,4,0.000249844,0.0308107,-0.00217454
1458160388.532315333,4,-0.000743256,-0.0294255,1.00838,-1.00033,0.00167563,-0.000454971,0.00170811,1458160388.532319487,4,-0.0022899,0.0304053,-0.00310174
1458160388.548798011,4,-0.000238852,-0.0288408,1.00729,-1.00078,0.000832459,-0.000777691,0.00130408,1458160388.548804349,4,0.000477203,0.0316452,-0.00846873
1458160388.565524648,4,-0.00116231,-0.0281301,1.00728,-1.00103,0.000561454,-0.000378362,0.00172789,1458160388.565528564,4,-0.00419673,0.0334331,-0.00803584
1458160388.582267495,4,-0.00050344,-0.0276687,1.00729,-1.00088,2.43962e-05,0.000810462,0.0018958,1458160388.582273081,4,-0.000556053,0.0338319,-0.00749161
1458160388.598692100,4,-0.000368349,-0.0268649,1.00722,-0.99997,-0.000166677,0.000478722,0.00168579,1458160388.598695483,4,0.000241554,0.0359249,-0.00741725
1458160388.615781443,4,-0.00127763,-0.0275775,1.00827,-0.99994,-0.000728104,0.000336262,0.00178554,1458160388.615786916,4,-0.00435183,0.0301144,-0.00155295
1458160388.631901441,4,-0.000707286,-0.0267305,1.0083,-1.00018,-3.89706e-06,0.000361841,0.00191982,1458160388.631904850,4,-0.00116061,0.0325275,-0.00119542
1458160388.649267385,4,-0.00184549,-0.0260555,1.00741,-1.00026,8.44856e-05,0.00076039,0.00235283,1458160388.649270741,4,-0.00686357,0.0339109,-0.00560757
1458160388.665849330,4,-0.00111067,-0.0255891,1.00769,-0.999794,-0.000317143,0.000457054,0.00208735,1458160388.665852343,4,-0.00271427,0.0341471,-0.00378899
1458160388.682601227,4,-0.000523016,-0.0253963,1.00781,-1.00126,0.000161463,6.34988e-05,0.00137022,1458160388.682604639,4,0.000505303,0.0329273,-0.00286442
1458160388.698939298,4,-0.000614083,-0.0245339,1.00887,-1.0012,0.000172044,-0.00100296,0.00100255,1458160388.698942605,4,0.000102436,0.0351749,0.00282088
1458160388.715585639,4,-0.000964507,-0.0228859,1.00869,-1.00154,0.000434631,-0.00105872,0.00087229,1458160388.715592376,4,-0.00161601,0.0413132,0.00193873
1458160388.732267736,4,0.00024264,-0.0224849,1.00937,-1.00118,0.000494178,-0.000708799,0.000863332,1458160388.732274581,4,0.00472181,0.0407604,0.00542785
1458160388.748870528,4,-3.45829e-05,-0.0217387,1.00948,-1.00053,0.00160792,-0.00122895,0.00099227,1458160388.748874861,4,0.00316743,0.041959,0.00588913
1458160388.765506901,4,0.000241497,-0.0217527,1.00965,-1.00032,0.0018728,-0.00218048,0.000171698,1458160388.765511034,4,0.00450718,0.0391737,0.00657804
1458160388.782298632,4,0.000186135,-0.0223926,1.01029,-0.999894,0.00149626,-0.0031303,5.13985e-05,1458160388.782304521,4,0.00407971,0.0332645,0.00963519
1458160388.799216825,4,-7.82026e-05,-0.021943,1.01033,-0.999724,0.00121827,-0.00266978,-0.0003623,1458160388.799222261,4,0.00258997,0.0331726,0.00951291
1458160388.815834197,4,-0.00154091,-0.0218567,1.01046,-0.999588,0.00111521,-0.00214486,-0.00063691,1458160388.815839501,4,-0.00498397,0.0312111,0.00981146
1458160388.832899605,4,-0.00170975,-0.0214409,1.01045,-0.999929,0.00109985,-0.00221181,-0.000431763,1458160388.832905161,4,-0.00559275,0.0309972,0.00935046
1458160388.849194730,4,-0.00169858,-0.0211786,1.01047,-1.00031,0.000724965,-0.00182754,-0.000423035,1458160388.849199761,4,-0.00524613,0.0300056,0.00902513
1458160388.865919720,4,-0.00162546,-0.0214941,1.01095,-1.00064,0.000653436,-0.00178214,-0.000761061,1458160388.865924831,4,-0.00458827,0.0260736,0.0110784
1458160388.882289996,4,-0.00221747,-0.0210737,1.01033,-1.00066,0.000804107,-0.00124265,-0.000572368,1458160388.882294619,4,-0.0073631,0.0260892,0.00739153
1458160388.898921531,4,-0.00208644,-0.0205702,1.00971,-1.00109,0.00123267,-0.00106824,-0.000264181,1458160388.898925882,4,-0.00630038,0.0265137,0.00383628
1458160388.915543488,4,-0.00144215,-0.0204421,1.00924,-1.00096,0.00123469,-0.00103825,-0.000396224,1458160388.915549876,4,-0.00264612,0.0250013,0.00123194
1458160388.932222746,4,-0.000799345,-0.0198533,1.01054,-1.00075,0.00106163,-0.000583889,-0.000164573,1458160388.932227065,4,0.000845475,0.0259107,0.00778134
1458160388.949403414,4,-0.000828192,-0.0192579,1.01038,-1.00103,0.00031843,-0.000116351,-0.000958845,1458160388.949409343,4,0.000739584,0.0268096,0.00654735
1458160388.965566442,4,0.000105598,-0.0198845,1.01026,-1.00025,-0.000138067,0.000893907,-0.00107813,1458160388.965570338,4,0.0055674,0.0214093,0.00555811
1458160388.982358502,4,0.000281666,-0.0196607,1.0094,-1.0008,0.00021349,0.00117095,-0.000735974,1458160388.982362280,4,0.00629066,0.0205956,0.000845052
1458160388.998906446,4,0.000567982,-0.0200028,1.00977,-1.00088,-0.000141044,0.001706,-0.00151844,1458160388.998910262,4,0.00753478,0.0169313,0.0026401
1458160389.015542142,4,0.00100163,-0.0192612,1.0095,-1.00057,0.000560006,0.00211662,-0.00193725,1458160389.015546955,4,0.00946422,0.0189861,0.0010471
1458160389.032123278,4,0.000154683,-0.0186046,1.00928,-1.00057,0.000501012,0.00264466,-0.00199354,1458160389.032127361,4,0.00473025,0.0205332,-0.000211739
1458160389.048857974,4,-0.000383117,-0.0184326,1.00917,-0.999995,0.00040993,0.00272148,-0.00146158,1458160389.048862182,4,0.00177366,0.0195276,-0.00084442
1458160389.065461798,4,3.29896e-05,-0.018499,1.00921,-0.999368,0.000347033,0.00315114,-0.00192194,1458160389.065465629,4,0.00383054,0.0173583,-0.000677424
1458160389.082258972,4,-6.49686e-05,-0.017399,1.00913,-1.00016,0.00155687,0.00278035,-0.00147806,1458160389.082264534,4,0.00315695,0.021266,-0.00109672
1458160389.099173193,4,0.000145636,-0.0175252,1.00935,-0.999864,0.00131993,0.00262169,-0.00170288,1458160389.099179284,4,0.00408848,0.0187242,-1.4121e-05
1458160389.115752707,4,0.00103065,-0.017256,1.00874,-1.00051,0.000785209,0.00230115,-0.001939,1458160389.115757265,4,0.00842943,0.0183239,-0.00317705
1458160389.133039570,4,0.000364174,-0.0163465,1.00867,-1.00028,0.000315972,0.00220165,-0.00224498,1458160389.133045863,4,0.00461831,0.0212361,-0.00344241
1458160389.148958576,4,0.000219334,-0.0161692,1.00852,-1.00022,0.00113393,0.00294539,-0.000990601,1458160389.148963132,4,0.00363747,0.0202733,-0.00413537
1458160389.165718411,4,7.25379e-05,-0.0149367,1.00938,-1.00061,-0.00021093,0.00200487,-0.00195799,1458160389.165725772,4,0.00268319,0.0247583,0.00044113
1458160389.182414959,4,0.000355529,-0.0148715,1.00949,-1.00055,-0.000117346,0.00262041,-0.00150069,1458160389.182421890,4,0.00397067,0.023074,0.000916977
1458160389.199026478,4,-0.000480927,-0.0145346,1.00923,-1.00028,0.000154864,0.00179759,-0.00111478,1458160389.199031104,4,-0.000541028,0.0228403,-0.000448318
